task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
290	56/9bb597	16685	gatkHaplotypeCaller (290)	COMPLETED	0	2020-09-25 02:18:39.898	7m 59s	7m 56s	97.9%	1.6 GB	6.8 GB	250.3 MB	29.9 MB
289	45/09896b	19355	gatkHaplotypeCaller (289)	COMPLETED	0	2020-09-25 02:19:00.077	9m 22s	9m 17s	99.9%	1.6 GB	6.8 GB	250.2 MB	32 MB
292	b0/82939b	21830	gatkHaplotypeCaller (292)	COMPLETED	0	2020-09-25 02:25:08.932	5m 6s	5m 3s	100.1%	1.6 GB	6.8 GB	140.5 MB	118.1 MB
291	48/ab48c2	4932	gatkHaplotypeCaller (291)	COMPLETED	0	2020-09-25 02:16:50.521	14m 21s	14m 17s	95.1%	1.6 GB	6.9 GB	662.1 MB	11.5 MB
286	ae/7a2412	18739	gatkHaplotypeCaller (286)	COMPLETED	0	2020-09-25 02:09:10.610	23m 16s	23m 11s	97.1%	1.6 GB	6.8 GB	840.9 MB	11.3 MB
294	5d/118366	15007	gatkHaplotypeCaller (294)	COMPLETED	0	2020-09-25 02:30:15.290	5m 29s	5m 27s	96.5%	1.6 GB	6.8 GB	155.2 MB	85.4 MB
300	03/369c7d	30672	gatkHaplotypeCaller (300)	COMPLETED	0	2020-09-25 02:26:39.282	10m 10s	10m 6s	94.3%	1.6 GB	6.8 GB	540.3 MB	11.5 MB
295	3a/521abb	6670	gatkHaplotypeCaller (295)	COMPLETED	0	2020-09-25 02:28:21.920	11m 12s	11m 8s	96.9%	1.6 GB	6.8 GB	234.1 MB	58.3 MB
288	c8/5ac22b	31119	gatkHaplotypeCaller (288)	COMPLETED	0	2020-09-25 02:15:57.302	24m 35s	24m 33s	96.2%	1.6 GB	6.9 GB	957.8 MB	11.2 MB
296	d7/265d01	13283	gatkHaplotypeCaller (296)	COMPLETED	0	2020-09-25 02:35:44.784	4m 48s	4m 45s	97.9%	1.6 GB	6.8 GB	138.7 MB	103.1 MB
263	9f/f1d619	20044	gatkHaplotypeCaller (263)	COMPLETED	0	2020-09-25 01:40:05.822	1h 32s	1h 28s	103.2%	1.6 GB	6.9 GB	988.9 MB	11.4 MB
287	aa/f8acc7	8066	gatkHaplotypeCaller (287)	COMPLETED	0	2020-09-25 02:22:37.160	21m 27s	21m 24s	94.7%	1.6 GB	6.9 GB	883.1 MB	11.2 MB
310	14/1ef8fe	6837	gatkHaplotypeCaller (310)	COMPLETED	0	2020-09-25 02:40:38.054	5m 20s	5m 16s	100.8%	1.6 GB	6.8 GB	139.2 MB	103.7 MB
301	a8/4c7ce1	27830	gatkHaplotypeCaller (301)	COMPLETED	0	2020-09-25 02:32:26.670	14m 6s	14m 2s	100.7%	1.6 GB	6.8 GB	128.4 MB	84.2 MB
298	02/831347	18998	gatkHaplotypeCaller (298)	COMPLETED	0	2020-09-25 02:36:49.197	10m 16s	10m 12s	95.7%	1.6 GB	6.8 GB	496.9 MB	12.2 MB
305	45/be6b81	32691	gatkHaplotypeCaller (305)	COMPLETED	0	2020-09-25 02:39:34.409	9m 30s	9m 27s	96.4%	1.6 GB	6.8 GB	422.4 MB	13.6 MB
306	f3/4bc965	5669	gatkHaplotypeCaller (306)	COMPLETED	0	2020-09-25 02:40:32.798	10m 17s	10m 14s	94.3%	1.6 GB	6.8 GB	468.9 MB	11.8 MB
302	ac/6f974f	19631	gatkHaplotypeCaller (302)	COMPLETED	0	2020-09-25 02:31:11.261	20m 54s	20m 50s	96.0%	1.6 GB	6.9 GB	782.9 MB	11.3 MB
311	49/f876c7	27317	gatkHaplotypeCaller (311)	COMPLETED	0	2020-09-25 02:44:03.846	9m 28s	9m 24s	95.2%	1.6 GB	6.8 GB	485.4 MB	11.7 MB
312	31/709060	6010	gatkHaplotypeCaller (312)	COMPLETED	0	2020-09-25 02:45:57.922	9m 9s	9m 5s	98.3%	1.6 GB	6.8 GB	332.7 MB	12.8 MB
299	54/0bef3b	14195	gatkHaplotypeCaller (299)	COMPLETED	0	2020-09-25 02:47:05.187	8m 34s	8m 30s	94.5%	1.6 GB	6.8 GB	437.4 MB	12.1 MB
304	48/af06cd	26895	gatkHaplotypeCaller (304)	COMPLETED	0	2020-09-25 02:49:04.005	10m 22s	10m 18s	96.5%	1.6 GB	6.8 GB	455.8 MB	12.1 MB
297	40/a53a70	9963	gatkHaplotypeCaller (297)	COMPLETED	0	2020-09-25 02:46:32.894	15m 24s	15m 20s	96.6%	1.6 GB	6.8 GB	601.9 MB	12.2 MB
307	9f/e4a9dd	14171	gatkHaplotypeCaller (307)	COMPLETED	0	2020-09-25 02:52:05.695	12m 35s	12m 32s	96.8%	1.6 GB	6.8 GB	611.5 MB	11.6 MB
309	06/d61e3c	23748	gatkHaplotypeCaller (309)	COMPLETED	0	2020-09-25 02:53:31.726	11m 28s	11m 23s	95.1%	1.6 GB	6.8 GB	585.4 MB	11.7 MB
318	6e/c8f5f5	6028	gatkHaplotypeCaller (318)	COMPLETED	0	2020-09-25 02:55:39.097	9m 56s	9m 51s	95.2%	1.6 GB	6.9 GB	536.5 MB	11.6 MB
317	f0/36d287	1778	gatkHaplotypeCaller (317)	COMPLETED	0	2020-09-25 02:55:06.652	12m 56s	12m 52s	95.3%	1.6 GB	6.8 GB	608.7 MB	11.7 MB
319	67/3e8296	28418	gatkHaplotypeCaller (319)	COMPLETED	0	2020-09-25 02:59:25.874	9m 33s	9m 29s	95.6%	1.6 GB	6.8 GB	455.5 MB	12.1 MB
320	64/59a809	10624	gatkHaplotypeCaller (320)	COMPLETED	0	2020-09-25 03:01:57.242	8m 9s	8m 5s	95.4%	1.6 GB	6.8 GB	358.7 MB	12 MB
308	eb/f93e90	5726	gatkHaplotypeCaller (308)	COMPLETED	0	2020-09-25 02:40:33.121	31m 18s	31m 15s	100.4%	1.6 GB	6.9 GB	712.7 MB	12.8 MB
313	c0/280e9b	24699	gatkHaplotypeCaller (313)	COMPLETED	0	2020-09-25 03:04:40.907	7m 42s	7m 37s	94.3%	1.6 GB	6.8 GB	330 MB	12.4 MB
316	22/446974	30910	gatkHaplotypeCaller (316)	COMPLETED	0	2020-09-25 03:05:34.794	11m 50s	11m 46s	95.2%	1.6 GB	6.8 GB	583.9 MB	11.5 MB
323	84/1246cc	1585	gatkHaplotypeCaller (323)	COMPLETED	0	2020-09-25 03:11:51.428	8m 57s	8m 54s	98.4%	1.6 GB	6.8 GB	333.5 MB	18.1 MB
314	78/b33e2f	17058	gatkHaplotypeCaller (314)	COMPLETED	0	2020-09-25 03:08:58.479	12m 53s	12m 49s	95.1%	1.6 GB	6.8 GB	649.1 MB	12.2 MB
324	4d/90c272	5508	gatkHaplotypeCaller (324)	COMPLETED	0	2020-09-25 03:12:22.642	13m 30s	13m 25s	95.8%	1.6 GB	6.8 GB	618.7 MB	11.6 MB
328	e4/78dfcf	25052	gatkHaplotypeCaller (328)	COMPLETED	0	2020-09-25 03:21:51.932	5m 49s	5m 45s	97.5%	1.6 GB	6.8 GB	167.7 MB	97.9 MB
322	fe/0fcacf	26916	gatkHaplotypeCaller (322)	COMPLETED	0	2020-09-25 03:04:59.654	23m 7s	23m 3s	101.7%	1.6 GB	6.9 GB	515.2 MB	14.9 MB
315	73/505df3	11124	gatkHaplotypeCaller (315)	COMPLETED	0	2020-09-25 03:08:02.448	21m 38s	21m 34s	94.6%	1.6 GB	6.9 GB	888 MB	11.1 MB
325	d9/606693	20684	gatkHaplotypeCaller (325)	COMPLETED	0	2020-09-25 03:20:48.688	9m 47s	9m 43s	95.2%	1.6 GB	6.8 GB	397.3 MB	12.3 MB
321	de/46b3e4	23870	gatkHaplotypeCaller (321)	COMPLETED	0	2020-09-25 03:10:06.053	22m 48s	22m 44s	100.5%	1.6 GB	6.9 GB	717.1 MB	12.5 MB
332	b5/fc0cbc	25515	gatkHaplotypeCaller (332)	COMPLETED	0	2020-09-25 03:29:40.938	4m 24s	4m 20s	100.7%	1.6 GB	6.8 GB	124.2 MB	108.3 MB
331	51/4fead3	30462	gatkHaplotypeCaller (331)	COMPLETED	0	2020-09-25 03:30:36.050	5m 35s	5m 30s	97.4%	1.6 GB	6.8 GB	175.6 MB	57.6 MB
330	fe/a0909b	7792	gatkHaplotypeCaller (330)	COMPLETED	0	2020-09-25 03:25:52.256	16m 13s	16m 8s	98.8%	1.6 GB	6.9 GB	540 MB	13.5 MB
327	37/f6dd04	18374	gatkHaplotypeCaller (327)	COMPLETED	0	2020-09-25 03:28:06.710	14m 30s	14m 25s	94.6%	1.6 GB	6.8 GB	642.6 MB	12 MB
334	c7/39a9e6	9795	gatkHaplotypeCaller (334)	COMPLETED	0	2020-09-25 03:32:54.434	12m 40s	12m 36s	96.5%	1.6 GB	6.9 GB	591.6 MB	11.6 MB
341	f3/4c96d4	29013	gatkHaplotypeCaller (341)	COMPLETED	0	2020-09-25 03:36:10.746	9m 35s	9m 30s	95.1%	1.6 GB	6.8 GB	526.2 MB	11.7 MB
337	95/ae0434	21223	gatkHaplotypeCaller (337)	COMPLETED	0	2020-09-25 03:42:05.017	5m 35s	5m 31s	95.9%	1.6 GB	6.8 GB	146.7 MB	135 MB
333	d1/4885d2	16994	gatkHaplotypeCaller (333)	COMPLETED	0	2020-09-25 03:34:04.762	14m 6s	14m 2s	95.2%	1.6 GB	6.8 GB	468.2 MB	25.9 MB
336	d2/54bbc1	6003	gatkHaplotypeCaller (336)	COMPLETED	0	2020-09-25 03:45:45.372	5m 58s	5m 54s	93.3%	1.6 GB	6.8 GB	176.3 MB	82.8 MB
335	d1/3f5a37	4747	gatkHaplotypeCaller (335)	COMPLETED	0	2020-09-25 03:45:34.154	7m 3s	6m 58s	93.9%	1.6 GB	6.8 GB	178.5 MB	85.9 MB
329	d9/b5fc70	15957	gatkHaplotypeCaller (329)	COMPLETED	0	2020-09-25 03:27:41.254	26m 24s	26m 21s	94.8%	1.6 GB	6.8 GB	107.9 MB	69.4 MB
339	cb/6d5358	14609	gatkHaplotypeCaller (339)	COMPLETED	0	2020-09-25 03:47:39.539	7m 54s	7m 49s	93.1%	1.6 GB	6.8 GB	390.7 MB	12.6 MB
326	75/b32863	3275	gatkHaplotypeCaller (326)	COMPLETED	0	2020-09-25 03:17:25.214	42m 31s	42m 28s	96.3%	1.6 GB	6.9 GB	1.4 GB	11 MB
340	1e/440e57	14768	gatkHaplotypeCaller (340)	COMPLETED	0	2020-09-25 03:54:04.957	6m 30s	6m 25s	93.8%	1.6 GB	6.8 GB	191.3 MB	41.9 MB
338	d0/e784c8	7512	gatkHaplotypeCaller (338)	COMPLETED	0	2020-09-25 03:52:36.817	8m 42s	8m 37s	91.9%	1.6 GB	6.8 GB	373.7 MB	11.9 MB
347	f1/88b49c	2476	gatkHaplotypeCaller (347)	COMPLETED	0	2020-09-25 03:51:43.593	10m 29s	10m 24s	92.9%	1.6 GB	6.8 GB	451 MB	11.8 MB
303	f2/d1c34e	6321	gatkHaplotypeCaller (303)	COMPLETED	0	2020-09-25 02:50:50.267	1h 18m 10s	1h 18m 7s	106.7%	1.7 GB	7 GB	1.9 GB	11.7 MB
344	84/cb6cba	11114	gatkHaplotypeCaller (344)	COMPLETED	0	2020-09-25 03:59:56.232	9m 17s	9m 12s	93.3%	1.6 GB	6.8 GB	418.7 MB	12.1 MB
343	1c/8af7db	22547	gatkHaplotypeCaller (343)	COMPLETED	0	2020-09-25 03:55:33.666	15m 24s	15m 19s	97.5%	1.6 GB	6.8 GB	147.2 MB	98.3 MB
353	c8/7c61d1	14942	gatkHaplotypeCaller (353)	COMPLETED	0	2020-09-25 04:00:35.065	14m 14s	14m 11s	95.4%	1.6 GB	6.8 GB	582.5 MB	11.4 MB
348	df/3a9da2	19096	gatkHaplotypeCaller (348)	COMPLETED	0	2020-09-25 04:01:18.460	13m 32s	13m 27s	93.3%	1.6 GB	6.9 GB	623.4 MB	11.4 MB
349	ab/05b257	24216	gatkHaplotypeCaller (349)	COMPLETED	0	2020-09-25 04:02:13.022	14m 5s	14m	93.8%	1.6 GB	6.9 GB	639.5 MB	11.6 MB
356	97/fb4276	24827	gatkHaplotypeCaller (356)	COMPLETED	0	2020-09-25 04:09:13.500	10m 27s	10m 24s	93.2%	1.6 GB	6.8 GB	379.9 MB	18.7 MB
345	64/7d774c	17448	gatkHaplotypeCaller (345)	COMPLETED	0	2020-09-25 03:48:10.773	32m	31m 55s	101.8%	1.6 GB	6.9 GB	420.2 MB	74.3 MB
346	76/ad15c3	23016	gatkHaplotypeCaller (346)	COMPLETED	0	2020-09-25 04:09:00.059	13m 55s	13m 52s	93.5%	1.6 GB	6.8 GB	640.6 MB	11.5 MB
354	cd/2572e0	1474	gatkHaplotypeCaller (354)	COMPLETED	0	2020-09-25 04:10:57.286	13m 5s	13m 2s	94.2%	1.6 GB	6.8 GB	493.5 MB	11.5 MB
350	10/ae81cc	17683	gatkHaplotypeCaller (350)	COMPLETED	0	2020-09-25 04:14:49.007	9m 42s	9m 37s	92.6%	1.6 GB	6.8 GB	387.5 MB	12.7 MB
352	34/3282d8	17951	gatkHaplotypeCaller (352)	COMPLETED	0	2020-09-25 04:14:50.437	10m 53s	10m 49s	93.1%	1.6 GB	6.8 GB	492.5 MB	11.6 MB
364	d0/b93f9d	31445	gatkHaplotypeCaller (364)	COMPLETED	0	2020-09-25 04:22:55.288	5m 25s	5m 20s	100.5%	1.6 GB	6.8 GB	141.5 MB	109.4 MB
351	cf/8a4890	26376	gatkHaplotypeCaller (351)	COMPLETED	0	2020-09-25 04:16:17.951	14m 15s	14m 11s	96.6%	1.6 GB	6.8 GB	342.1 MB	12.9 MB
355	7c/c1bd8e	13091	gatkHaplotypeCaller (355)	COMPLETED	0	2020-09-25 04:19:40.463	11m 4s	11m 1s	94.1%	1.6 GB	6.8 GB	567.9 MB	11.5 MB
358	b0/a09ede	16307	gatkHaplotypeCaller (358)	COMPLETED	0	2020-09-25 04:20:10.667	11m 7s	11m 2s	93.4%	1.6 GB	6.8 GB	486.7 MB	11.6 MB
361	34/40781d	9384	gatkHaplotypeCaller (361)	COMPLETED	0	2020-09-25 04:24:30.843	9m 53s	9m 48s	94.0%	1.6 GB	6.8 GB	382 MB	14.3 MB
363	89/5536bd	17511	gatkHaplotypeCaller (363)	COMPLETED	0	2020-09-25 04:25:43.051	13m 10s	13m 7s	97.9%	1.6 GB	6.8 GB	263.7 MB	50.3 MB
357	97/f528b0	5746	gatkHaplotypeCaller (357)	COMPLETED	0	2020-09-25 04:24:02.732	16m 58s	16m 53s	94.8%	1.6 GB	6.9 GB	765.7 MB	11.8 MB
362	7c/620897	13719	gatkHaplotypeCaller (362)	COMPLETED	0	2020-09-25 04:30:32.876	11m 3s	10m 59s	91.9%	1.6 GB	6.8 GB	491.5 MB	12.1 MB
372	2d/dcf8c5	6832	gatkHaplotypeCaller (372)	COMPLETED	0	2020-09-25 04:34:23.462	8m 50s	8m 47s	96.1%	1.6 GB	6.8 GB	440 MB	12.2 MB
369	e0/0afe39	19632	gatkHaplotypeCaller (369)	COMPLETED	0	2020-09-25 04:31:17.692	13m 17s	13m 12s	92.4%	1.6 GB	6.8 GB	554.4 MB	11.3 MB
359	1c/78f39e	30973	gatkHaplotypeCaller (359)	COMPLETED	0	2020-09-25 04:38:53.386	8m 11s	8m 6s	98.1%	1.6 GB	6.8 GB	202.7 MB	63.7 MB
371	02/8508f3	15406	gatkHaplotypeCaller (371)	COMPLETED	0	2020-09-25 04:30:44.511	19m 4s	19m	93.7%	1.6 GB	6.9 GB	713.9 MB	11.3 MB
377	15/36ecb1	27220	gatkHaplotypeCaller (377)	COMPLETED	0	2020-09-25 04:44:34.392	5m 27s	5m 23s	99.4%	1.6 GB	6.8 GB	143.5 MB	110.9 MB
367	ab/99a4ad	1137	gatkHaplotypeCaller (367)	COMPLETED	0	2020-09-25 04:28:20.282	21m 47s	21m 44s	106.4%	1.8 GB	7 GB	536.5 MB	13.1 MB
365	e8/62f292	9826	gatkHaplotypeCaller (365)	COMPLETED	0	2020-09-25 04:41:00.410	9m 10s	9m 6s	94.7%	1.6 GB	6.8 GB	412.5 MB	12.1 MB
374	c8/6b66d4	20980	gatkHaplotypeCaller (374)	COMPLETED	0	2020-09-25 04:43:13.502	7m 57s	7m 53s	95.2%	1.6 GB	6.8 GB	341.3 MB	14.4 MB
366	fb/dd222d	13410	gatkHaplotypeCaller (366)	COMPLETED	0	2020-09-25 04:41:36.026	10m 45s	10m 40s	91.9%	1.6 GB	6.8 GB	525.9 MB	11.8 MB
373	46/3c8ce5	24616	gatkHaplotypeCaller (373)	COMPLETED	0	2020-09-25 04:50:10.534	5m 44s	5m 40s	95.6%	1.6 GB	6.8 GB	156.3 MB	100.3 MB
370	e6/82454f	23960	gatkHaplotypeCaller (370)	COMPLETED	0	2020-09-25 04:50:07.532	10m 42s	10m 37s	93.0%	1.6 GB	6.8 GB	541.6 MB	11.7 MB
378	2e/ed8453	32234	gatkHaplotypeCaller (378)	COMPLETED	0	2020-09-25 04:51:10.742	9m 56s	9m 51s	95.2%	1.6 GB	6.8 GB	446.6 MB	12.8 MB
375	83/69bc87	22861	gatkHaplotypeCaller (375)	COMPLETED	0	2020-09-25 04:50:01.069	12m 9s	12m 5s	93.5%	1.6 GB	6.9 GB	607 MB	11.6 MB
381	18/eb616f	7705	gatkHaplotypeCaller (381)	COMPLETED	0	2020-09-25 04:52:20.755	10m 18s	10m 14s	95.6%	1.6 GB	6.8 GB	482 MB	12.5 MB
360	1e/a87d94	7360	gatkHaplotypeCaller (360)	COMPLETED	0	2020-09-25 04:47:04.311	16m 26s	16m 22s	94.0%	1.6 GB	6.9 GB	717.2 MB	11.5 MB
380	92/432bf1	1661	gatkHaplotypeCaller (380)	COMPLETED	0	2020-09-25 05:02:10.231	5m 16s	5m 12s	99.1%	1.6 GB	6.8 GB	132.9 MB	104.7 MB
383	26/f63b0f	4632	gatkHaplotypeCaller (383)	COMPLETED	0	2020-09-25 05:02:38.513	5m 55s	5m 50s	96.9%	1.6 GB	6.8 GB	167 MB	79 MB
385	4f/47752c	9569	gatkHaplotypeCaller (385)	COMPLETED	0	2020-09-25 05:03:30.800	5m 51s	5m 46s	98.7%	1.6 GB	6.8 GB	173.6 MB	68.7 MB
384	f5/0f229f	28992	gatkHaplotypeCaller (384)	COMPLETED	0	2020-09-25 05:01:06.440	9m 42s	9m 39s	93.7%	1.6 GB	6.8 GB	404.6 MB	11.8 MB
382	07/6cd969	30533	gatkHaplotypeCaller (382)	COMPLETED	0	2020-09-25 04:55:54.324	15m 9s	15m 6s	98.1%	1.6 GB	6.8 GB	192.7 MB	94.1 MB
368	25/2e42ea	21124	gatkHaplotypeCaller (368)	COMPLETED	0	2020-09-25 04:49:48.314	22m 46s	22m 41s	99.5%	1.6 GB	6.9 GB	488.1 MB	16.4 MB
376	b7/16a7a4	27095	gatkHaplotypeCaller (376)	COMPLETED	0	2020-09-25 05:00:49.167	15m 35s	15m 32s	93.8%	1.6 GB	6.9 GB	644.9 MB	14.5 MB
389	76/21f67b	4812	gatkHaplotypeCaller (389)	COMPLETED	0	2020-09-25 05:08:33.629	8m 50s	8m 45s	94.7%	1.6 GB	6.8 GB	390.6 MB	13.2 MB
386	b1/9daa7f	31167	gatkHaplotypeCaller (386)	COMPLETED	0	2020-09-25 05:07:26.538	10m	9m 57s	93.1%	1.6 GB	6.8 GB	491.4 MB	12 MB
388	81/082031	26892	gatkHaplotypeCaller (388)	COMPLETED	0	2020-09-25 05:12:33.937	5m 9s	5m 5s	100.8%	1.6 GB	6.8 GB	155.9 MB	79.9 MB
393	f9/743c0e	9270	gatkHaplotypeCaller (393)	COMPLETED	0	2020-09-25 05:09:21.794	9m 27s	9m 22s	93.6%	1.6 GB	6.8 GB	423 MB	12.5 MB
379	c2/ef204a	16648	gatkHaplotypeCaller (379)	COMPLETED	0	2020-09-25 05:10:48.757	9m 23s	9m 19s	98.3%	1.6 GB	6.8 GB	112.4 MB	75.2 MB
387	3a/feca0f	18534	gatkHaplotypeCaller (387)	COMPLETED	0	2020-09-25 05:11:03.152	11m 10s	11m 6s	93.1%	1.6 GB	6.8 GB	535.6 MB	11.7 MB
398	bf/a3f9dd	23730	gatkHaplotypeCaller (398)	COMPLETED	0	2020-09-25 05:17:26.841	6m 26s	6m 21s	94.7%	1.6 GB	6.8 GB	188.1 MB	65.7 MB
397	c6/55d69e	1589	gatkHaplotypeCaller (397)	COMPLETED	0	2020-09-25 05:18:48.942	6m 32s	6m 28s	97.2%	1.6 GB	6.8 GB	199.3 MB	23.1 MB
394	8f/32a3c1	10793	gatkHaplotypeCaller (394)	COMPLETED	0	2020-09-25 05:20:12.242	5m 52s	5m 48s	99.0%	1.6 GB	6.8 GB	168.5 MB	67.1 MB
392	45/7b1b65	26711	gatkHaplotypeCaller (392)	COMPLETED	0	2020-09-25 05:17:43.299	9m 29s	9m 25s	92.8%	1.6 GB	6.8 GB	475.5 MB	11.9 MB
391	32/5f2349	23198	gatkHaplotypeCaller (391)	COMPLETED	0	2020-09-25 05:17:23.603	10m 34s	10m 31s	92.5%	1.6 GB	6.8 GB	443.9 MB	11.9 MB
401	70/cd7874	24900	gatkHaplotypeCaller (401)	COMPLETED	0	2020-09-25 05:27:12.086	4m 46s	4m 42s	101.6%	1.6 GB	6.8 GB	117.7 MB	106.5 MB
395	e1/8130f3	23552	gatkHaplotypeCaller (395)	COMPLETED	0	2020-09-25 05:22:13.526	9m 58s	9m 55s	94.5%	1.6 GB	6.8 GB	517.7 MB	11.7 MB
400	e5/029bd4	2293	gatkHaplotypeCaller (400)	COMPLETED	0	2020-09-25 05:23:52.756	9m 50s	9m 45s	96.1%	1.6 GB	6.8 GB	483.6 MB	12 MB
399	16/baa264	17250	gatkHaplotypeCaller (399)	COMPLETED	0	2020-09-25 05:26:04.602	9m 10s	9m 6s	93.7%	1.6 GB	6.8 GB	472.3 MB	11.9 MB
396	2c/69194c	11977	gatkHaplotypeCaller (396)	COMPLETED	0	2020-09-25 05:25:21.280	11m 1s	10m 57s	93.8%	1.6 GB	6.8 GB	494.7 MB	12.4 MB
390	33/3dc85c	16315	gatkHaplotypeCaller (390)	COMPLETED	0	2020-09-25 05:16:24.669	20m 52s	20m 48s	94.0%	1.6 GB	6.8 GB	817.7 MB	11.3 MB
342	39/5507f1	24088	gatkHaplotypeCaller (342)	COMPLETED	0	2020-09-25 03:42:36.763	1h 55m 24s	1h 55m 20s	112.5%	1.7 GB	7 GB	2.2 GB	37 MB
414	ff/75a0d9	19792	gatkHaplotypeCaller (414)	COMPLETED	0	2020-09-25 05:37:16.669	4m 23s	4m 18s	103.0%	1.6 GB	6.8 GB	111.3 MB	107.1 MB
407	bf/e681f4	19822	gatkHaplotypeCaller (407)	COMPLETED	0	2020-09-25 05:31:58.044	13m 12s	13m 7s	92.2%	1.6 GB	6.8 GB	530.7 MB	11.9 MB
410	04/786906	7220	gatkHaplotypeCaller (411)	COMPLETED	0	2020-09-25 05:35:14.618	10m 13s	10m 9s	92.2%	1.6 GB	6.8 GB	508.7 MB	11.7 MB
402	3d/5a6d8f	13907	gatkHaplotypeCaller (402)	COMPLETED	0	2020-09-25 05:36:22.022	10m 34s	10m 31s	93.0%	1.6 GB	6.8 GB	334.2 MB	20.9 MB
408	e9/562bb4	16449	gatkHaplotypeCaller (408)	COMPLETED	0	2020-09-25 05:41:39.512	8m 48s	8m 45s	93.6%	1.6 GB	6.8 GB	401.2 MB	12.5 MB
405	31/1626d3	21627	gatkHaplotypeCaller (405)	COMPLETED	0	2020-09-25 05:32:11.338	22m 6s	22m 1s	95.6%	1.6 GB	6.9 GB	885.2 MB	14 MB
416	0b/ed0f01	2631	gatkHaplotypeCaller (416)	COMPLETED	0	2020-09-25 05:45:10.050	9m 21s	9m 16s	95.8%	1.6 GB	6.8 GB	485.8 MB	11.8 MB
419	aa/f054ed	14351	gatkHaplotypeCaller (419)	COMPLETED	0	2020-09-25 05:54:30.602	4m 49s	4m 44s	93.9%	1.6 GB	6.8 GB	133.6 MB	77 MB
406	0a/9e75a4	25340	gatkHaplotypeCaller (406)	COMPLETED	0	2020-09-25 05:38:00.845	21m 57s	21m 52s	114.1%	1.9 GB	7.2 GB	425.9 MB	12.7 MB
413	3e/112512	28851	gatkHaplotypeCaller (413)	COMPLETED	0	2020-09-25 05:50:27.716	9m 48s	9m 44s	93.6%	1.6 GB	6.8 GB	447.4 MB	13.3 MB
409	4d/904e77	4676	gatkHaplotypeCaller (409)	COMPLETED	0	2020-09-25 05:45:28.119	15m 34s	15m 31s	93.6%	1.6 GB	6.9 GB	722.4 MB	11.5 MB
411	dc/38bac5	12899	gatkHaplotypeCaller (410)	COMPLETED	0	2020-09-25 05:54:17.678	9m 36s	9m 31s	90.9%	1.6 GB	6.8 GB	274.5 MB	14.9 MB
415	b7/49b004	5446	gatkHaplotypeCaller (415)	COMPLETED	0	2020-09-25 05:59:57.921	8m 43s	8m 39s	89.9%	1.6 GB	6.8 GB	424.5 MB	12.5 MB
403	34/337002	30685	gatkHaplotypeCaller (403)	COMPLETED	0	2020-09-25 05:33:42.390	37m 48s	37m 44s	94.9%	1.6 GB	6.9 GB	1.2 GB	11 MB
422	cf/e5d61b	11084	gatkHaplotypeCaller (422)	COMPLETED	0	2020-09-25 06:01:02.370	12m 7s	12m 3s	92.3%	1.6 GB	6.8 GB	486.6 MB	12.1 MB
420	ba/5ce0a9	16581	gatkHaplotypeCaller (420)	COMPLETED	0	2020-09-25 06:08:41.435	7m 5s	7m 2s	95.4%	1.6 GB	6.8 GB	270.6 MB	17 MB
424	2e/8b1323	25145	gatkHaplotypeCaller (424)	COMPLETED	0	2020-09-25 06:03:53.583	14m 22s	14m 17s	92.6%	1.6 GB	6.8 GB	626.2 MB	11.3 MB
421	52/37bf76	3510	gatkHaplotypeCaller (421)	COMPLETED	0	2020-09-25 06:13:09.507	5m 50s	5m 45s	97.2%	1.6 GB	6.8 GB	170.3 MB	89.6 MB
423	36/df9cdb	29367	gatkHaplotypeCaller (423)	COMPLETED	0	2020-09-25 06:11:30.822	13m 23s	13m 19s	98.0%	1.6 GB	6.8 GB	141.1 MB	98.6 MB
428	f1/b4f871	26729	gatkHaplotypeCaller (428)	COMPLETED	0	2020-09-25 06:18:59.711	6m 21s	6m 16s	98.9%	1.6 GB	6.8 GB	179.8 MB	57.1 MB
431	e5/9f3be3	23034	gatkHaplotypeCaller (431)	COMPLETED	0	2020-09-25 06:18:15.738	9m 29s	9m 24s	92.1%	1.6 GB	6.8 GB	467.7 MB	11.8 MB
425	11/3e423a	14163	gatkHaplotypeCaller (425)	COMPLETED	0	2020-09-25 06:15:46.750	15m 24s	15m 20s	94.2%	1.6 GB	6.8 GB	614.6 MB	11.4 MB
412	85/3d58a8	12358	gatkHaplotypeCaller (412)	COMPLETED	0	2020-09-25 05:46:56.373	44m 57s	44m 53s	96.1%	1.7 GB	7 GB	1.9 GB	11.3 MB
426	86/d3600f	19901	gatkHaplotypeCaller (426)	COMPLETED	0	2020-09-25 06:25:20.358	14m 9s	14m 4s	94.4%	1.6 GB	6.8 GB	552.1 MB	11.5 MB
418	53/3f550d	2371	gatkHaplotypeCaller (418)	COMPLETED	0	2020-09-25 05:59:19.385	40m 43s	40m 40s	104.8%	1.6 GB	7 GB	986.5 MB	75.9 MB
432	06/93afae	17255	gatkHaplotypeCaller (432)	COMPLETED	0	2020-09-25 06:24:53.369	16m 3s	15m 58s	93.0%	1.6 GB	6.9 GB	746.1 MB	11.3 MB
436	ff/177154	12947	gatkHaplotypeCaller (436)	COMPLETED	0	2020-09-25 06:31:53.655	9m 29s	9m 24s	93.1%	1.6 GB	6.8 GB	487.9 MB	11.9 MB
